id;procedencia;id_at;designacion;ref;SAP;id_prod;medida;us_crea;date_crea;us_modif;date_modif
1017;,;2;Bocina Externa BAG;V25493-Z1-A12;A2V00000349487;5324;Ud;1;2015-05-12;0;0000-00-00
1018;,;3;Contactor de C.C. monopolar 1500V/60A (2 NA + 2 NC);LTHH40_1POLIG;A2V00001111569;5325;Ud;1;2015-05-12;0;0000-00-00
1019;,;1;ELEMENTO DE FIJACIóN PARA 2 MéNSULAS EN POSTE REDONDO PARA RUEDA TENSORA;D.185-EL-J4257-S002;;1340;Ud;1;2015-05-12;0;0000-00-00
1020;,;1;Terminal de dos Agujero para Cable de 240 mm² ;240X2X16-KU;;1457;Ud;1;2015-05-12;0;0000-00-00
1021;,;1;Ties Rags 4.8 x 609 mm;46-42 4 UVB;;1477;Ud;1;2015-05-12;0;0000-00-00
1022;,;1;Brida de sujeción 4.9 x 500 mm;8WL6751-4;;1478;Ud;1;2015-05-12;0;0000-00-00
1023;,;1;Arandela DIN125-A12-A4;DIN125-A12-A4;;3014;Ud;1;2015-05-12;0;0000-00-00
1024;,;1;Arandela a Presión DIN127-B10-Fst-A2; DIN127-B10-Fst-A2;;1256;Ud;1;2015-05-12;0;0000-00-00
1025;,;2;VMCONSOLE, 17'' LCD,UD;;;5135;Ud;1;2015-05-12;0;0000-00-00
1026;,;2;CPU + ASCESORIOS;;;5136;Ud;1;2015-05-12;0;0000-00-00
1027;,;3;Baterias SBS 15 con accesorios;SBS 15;;5137;Ud;1;2015-05-12;0;0000-00-00
1028;,;2;Tubo Thermocontractil;HSTT150-48-5;;2661;Ud;1;2015-05-12;0;0000-00-00
1029;,;2;Tubo Thermocontractil;HSTT300-48-2;;2659;Ud;1;2015-05-12;0;0000-00-00
1030;,;2;Tubo Thermocontractil;HSTT200-48-5;;2660;Ud;1;2015-05-12;0;0000-00-00
1031;,;2;Tubo Thermocontractil;HSTT400-48-2;;2658;Ud;1;2015-05-12;0;0000-00-00
1032;,;2;Tubo Thermocontractil;HSTT50-48-Q;;2662;Ud;1;2015-05-12;0;0000-00-00
1033;,;2;Frequency converter;KLE:5442.337.15.000;A2V00001710522;4824;Ud;1;2015-05-12;0;0000-00-00
1034;,;3;FUENTE DE ALIMENTACI?N SITOP 10. 6EP1334-1SL12;6EP1334-1SL12;;2349;Ud;1;2015-05-12;0;0000-00-00
1035;,;4;Interruptor Automatico, In=800A / 50kA /415VAC / 4POL. / VL800N.;3VL6780-1EE46-0AA0;;2373;Ud;1;2015-05-12;0;0000-00-00
1036;,;4;Interruptor Automatico, In=800A / 50kA /415VAC / 4POL.;3VL6780-1BF46-0AA0;;2371;Ud;1;2015-05-12;0;0000-00-00
1037;,;4;Interruptor Automatico, In=1250A / ;3VL7712-1AA46-0AA0;;3007;Ud;1;2015-05-12;0;0000-00-00
1038;,;3;Interruptor Automatico, In=400A / 4POL / 45kA / 415VAC, VL630N;3VL5740-1EM46-0AA0;;2368;Ud;1;2015-05-12;0;0000-00-00
1039;,;3;Interruptor Automatico, In=500A / 4POL / 45kA/415VAC, VL630N.;3VL5750-1EM46-0AA0;;2369;Ud;1;2015-05-12;0;0000-00-00
1040;,;3;Empalme 95 a 240 mm2 12/20KV;QSE 93 AF 621-1E/C ?;;1954;Ud;1;2015-05-12;0;0000-00-00
1041;,;4;Terminal Enchufable en T-400A;3xFMCT400-24-T3;;3272;Ud;1;2015-05-12;0;0000-00-00
1042;,;4;M?dulo de Enclavamiento Rec?proco para Interruptores Adyacente;3VL9600-8LC00;;2430;Ud;1;2015-05-12;0;0000-00-00
1043;,;4;Fusible Celda SIBA 10-24 KV 10 A;456129;;5048;Ud;1;2015-05-12;0;0000-00-00
1044;,;4;Interruptor Automatico/Disjuntor;3RV1031-4GA10;;2376;Ud;1;2015-05-12;0;0000-00-00
1045;,;4;Barra de Conexi?n, VL1250---1600.;3VL9800-4EC40;;2304;Kit;1;2015-05-12;0;0000-00-00
1046;,;4;Cable ETHERNET TP Cord 4x2;6XV1 870-3QN10;;2318;Ud;1;2015-05-12;0;0000-00-00
1047;,;4;Fusible Celda SIBA 10-24 KV 6,3 A;317795;;4845;Ud;1;2015-05-12;0;0000-00-00
1048;,;4;Fusible Celda SIBA 10-24 KV 63 A;313795;;4847;Ud;1;2015-05-12;0;0000-00-00
1049;,;4;Estanca;DB-20/15 m;;1956;Ud;1;2015-05-12;0;0000-00-00
1050;,;3;"TUBO DE ACERO GALVANIZADO EN CALIENTE, ROSCADO, CON MANGUITO, 3/4""";;;4411;Ud;1;2015-05-12;0;0000-00-00
1051;,;4;Fusible 1400V/1000A 3BKN/125 del Semiconductor;170 M 6723;;2351;Ud;1;2015-05-12;0;0000-00-00
1052;,;3;EMBARRADO DE CABINA L= 800MM;MS-SET-COB-0001;;1950;Ud;1;2015-05-12;0;0000-00-00
1053;,;4;Contacto de 2.5 mm? IEC 800V;8WA1011-1DF11;;2326;Ud;1;2015-05-12;0;0000-00-00
1054;,;4;Top Cable Toxfree ?1X70;ZH H07Z1-K;;2958;Ud;1;2015-05-12;0;0000-00-00
1055;,;4;Bornas UK 16 N Bu;UK 16 N Bu;;2313;Ud;1;2015-05-12;0;0000-00-00
1056;,;3;Terminales;CCC 120;;2014;Ud;1;2015-05-12;0;0000-00-00
1057;,;4;Bornas UK 35 BU;UK 35 BU;;2311;Ud;1;2015-05-12;0;0000-00-00
1058;,;4;Bornas UK 35;UK 35;;2312;Ud;1;2015-05-12;0;0000-00-00
1059;,;4;Bornas URTK/S;URTK/S;;2308;Ud;1;2015-05-12;0;0000-00-00
1060;,;4;Bornas UK 16.0 N;UK 16 N;;2314;Ud;1;2015-05-12;0;0000-00-00
1061;,;4;Bornas UK 2.5 N;UK 2.5 N;;2316;Ud;1;2015-05-12;0;0000-00-00
1062;,;4;Bornas UK 10 N;UK 10 N;;2310;Ud;1;2015-05-12;0;0000-00-00
1063;,;4;Punta Aislado BP-PP12/29;2046450;;2453;Ud;1;2015-05-12;0;0000-00-00
1064;,;2;Contador de Eje Recibidor de 10 mts.;V25552-M43-A5-01;A2V00001052907;4221;Ud;1;2015-05-12;0;0000-00-00
1065;,;2;Contador de Eje Transmisor de 10 mts.;V25552-M43-A4-01;;4220;Ud;1;2015-05-12;0;0000-00-00
1066;,;2;Contador de Eje Recibidor de 5 mts.;V25552-M43-A3-05;A2V00000392267;4219;Ud;1;2015-05-12;0;0000-00-00
1067;,;3;Contador de Eje Transmisor de 5 mts.;V25552-M43-A2-05;A2V00000392266;4218;Ud;1;2015-05-12;0;0000-00-00
1068;,;4;Interruptor Seccionador;3KA7131-4AA00;;2410;Ud;1;2015-05-12;0;0000-00-00
1069;,;2;Cartucho fusible;3NA3 804;;3003;Ud;1;2015-05-12;0;0000-00-00
1070;,;3;Terminal Interior;QT-II J4 PU;;2011;Ud;1;2015-05-12;0;0000-00-00
1071;,;4;Sheath-Voltage Limiter 3EF5 2.5 KV;3EF5 025;;2460;Ud;1;2015-05-12;0;0000-00-00
1072;,;4;BRIDAS UNEX PARA FIJACIóN DE CABLES PARA DIAM. MAX. 50 mm.;2235-0;;4393;Ud;1;2015-05-12;0;0000-00-00
1073;,;3;Gleichstromschnellschalter, 3600A, UR36E110D6700E82S-Z102;CHJ:UR36-82S;A2V00001094039;4353;Ud;1;2015-05-12;0;0000-00-00
1074;,;1;Rótula de giro con horquilla.;05.98.17;;2931;Ud;1;2015-05-12;0;0000-00-00
1075;,;1;Polea 130 con Suspensión;8WL2132-0;;1404;Ud;1;2015-05-12;0;0000-00-00
1076;,;1;Placa de Hierro Galvanizado 45 x 7.5cm con 2 Agujeros.;MS-CAT-HIE-0038;;2940;Ud;1;2015-05-12;0;0000-00-00
1077;,;1;Bridas Gemelas con 2 Agujeros 13;8wl1013-2;A2V00000201334;1288;Ud;1;2015-05-12;0;0000-00-00
1078;,;1;Polea 88 Doble con Suspensión;8WL2130-0;;1406;Ud;1;2015-05-12;0;0000-00-00
1079;,;1;Grifa de Enpalme para Hilo de Contacto;8WL4533-1;;1358;Ud;1;2015-05-12;0;0000-00-00
1080;,;1;Grifa de Enpalme ;07.42.59 C30-U;;1520;Ud;1;2015-05-12;0;0000-00-00
1081;,;1;Tubo de Distancia D. 18/12 x 16;8WL4601-7;;1503;Ud;1;2015-05-12;0;0000-00-00
1082;,;1;Grifa para 2 cable;8WL4578-4;;5126;Ud;1;2015-05-12;0;0000-00-00
1083;,;1;Aislador tipo Eslinga 1,5kV c.c;8WL3001-2;;4839;Ud;1;2015-05-12;0;0000-00-00
1084;,;1;Bridas con 3 agujeros de Aluminio;8WL1048-3;A2V00000201384;1287;Ud;1;2015-05-12;0;0000-00-00
1085;,;1;Motor;E091/517562901;;1390;Ud;1;2015-05-12;0;0000-00-00
1086;,;1;Aprieta Hilo;MS-CAT-COB-0002;;1529;Ud;1;2015-05-12;0;0000-00-00
1087;,;1;Tensores con dos Anillas en Gancho;8WL5565-1;;1456;Ud;1;2015-05-12;0;0000-00-00
1088;,;1;Grapa de amarre tipo cuña 13;8WL1160-8;;1351;Ud;1;2015-05-12;0;0000-00-00
1089;,;1;Abrazadera ;MS-CAT-HIE-0001;;1217;Ud;1;2015-05-12;0;0000-00-00
1090;,;1;Manguito por Entallado de Compresión 50-90;8WL1524-1_DBB:200107X-04;A2V00000201751;1388;Ud;1;2015-05-12;0;0000-00-00
1091;,;1;Mnguito por Entallado de Compresión 25-55mm.;8WL1522-0_DBB:200107X-03;;1387;Ud;1;2015-05-12;0;0000-00-00
1092;,;1;Manguito por Entallado de Compresión 10f-20;8WL1520-0;;1386;Ud;1;2015-05-12;0;0000-00-00
1093;,;4;Interruptor Automatico C 20/3 POL/~400V.;5SY7320-7;;2395;Ud;1;2015-05-12;0;0000-00-00
1094;,;4;Interruptor Automatico 40 A/2P/~400V;5SY7240-7;;2388;Ud;1;2015-05-12;0;0000-00-00
1095;,;4;Pletina de Cobre en Z;MS-SET-COB-0006;;1976;Ud;1;2015-05-12;0;0000-00-00
1096;,;4;DC-Isolation Amplifier;B 13030F1;;2956;Ud;1;2015-05-12;0;0000-00-00
1097;,;4;Interruptor Automatico;5SY7 506-7;;2385;Ud;1;2015-05-12;0;0000-00-00
1098;,;4;QT-II Cold Shrink Silicone, Termination Kit 9Skirted);80-6101-5461-1;;4986;Ud;1;2015-05-12;0;0000-00-00
1099;,;4;Alimentación ?Tipo TSX 1 (24-240)Vac/Vcc;8B01047;;2441;Ud;1;2015-05-12;0;0000-00-00
1100;,;4;Magneto Térmico;5SP4492-7 C 125/ 400V;;3245;Ud;1;2015-05-12;0;0000-00-00
1101;,;4;Espadas;CSCO1C;;1955;Ud;1;2015-05-12;0;0000-00-00
1102;,;4;Simatic IPC 427C;6ES7647-7BB20-0AA0;;4994;Ud;1;2015-05-12;0;0000-00-00
1103;,;4;6ES7321-1BL00-0AA0;6ES7321-1BL00-0AA0;;2432;Ud;1;2015-05-12;0;0000-00-00
1104;,;4;Unión Armazon;8PQ 1204-4BA02;;2480;Ud;1;2015-05-12;0;0000-00-00
1105;,;4;PT100 for winding, L=2.5MT   PARA NUCLEO.                             ;PT100T250112-01;;3344;Ud;1;2015-05-12;0;0000-00-00
1106;,;4;Interruptor Diferencial, 63A/4POL/30mA, ~500V.;5SM3356-6;;2406;Ud;1;2015-05-12;0;0000-00-00
1107;,;4;Interruptor Diferencial, 80A/4POL/300mA/~230?400V.;5SM3647-6;;2408;Ud;1;2015-05-12;0;0000-00-00
1108;,;4;Magneto Térmico;5SP9 320-7KC47;;2426;Ud;1;2015-05-12;0;0000-00-00
1109;,;4;Interruptor Automatico 3 POL;5SY7 316-7;;2393;Ud;1;2015-05-12;0;0000-00-00
1110;,;4;Interruptor Automatico C 16/4POL;5SY7 416-7;;2394;Ud;1;2015-05-12;0;0000-00-00
1111;,;4;Limitador de Sobretención DC, 150v?..250v.;3RT1916-1BB00;;4903;Ud;1;2015-05-12;0;0000-00-00
1112;,;4;Interruptor Automatico/Disjuntor, 63A/2POL/30mA/~125??230V;5SM3316-6;;3240;Ud;1;2015-05-12;0;0000-00-00
1113;,;4;Interruptor Diferencial 25A/2POL /30mA/ 125-230V;5SM3312-0;;2403;Ud;1;2015-05-12;0;0000-00-00
1114;,;4;EARTHING DEVICE 120MM;712 107;;1948;Ud;1;2015-05-12;0;0000-00-00
1115;,;4;PT100 L=2.5MTS;PT100;;4841;Ud;1;2015-05-12;0;0000-00-00
1116;,;3;6ES7151-7AA20-0AB0;6ES7151-7AA20-0AB0;;5127;Ud;1;2015-05-12;0;0000-00-00
1117;,;4;Fusible 120kA / 10A;IEC 60269-2-1;;2354;Ud;1;2015-05-12;0;0000-00-00
1118;,;4;Magneto Térmico, C 63/ POL/~400V;5SP9263-7KC47;;2425;Ud;1;2015-05-12;0;0000-00-00
1119;,;4;Procesador de Comunicación;6ES7 341-1CH02-0AE0;;2445;Ud;1;2015-05-12;0;0000-00-00
1120;,;4;Rohrschelle FB18 Komplett;Rohrschelle FB18 Komplett;;2697;Ud;1;2015-05-12;0;0000-00-00
1121;,;2;Fibre Optic Kabel, 75m;6XV1820-7BN75;;5128;Mts;1;2015-05-12;0;0000-00-00
1122;,;4;3SB Stopfen;9000086166;;2959;Ud;1;2015-05-12;0;0000-00-00
1123;,;4;Abschliessvorrichtung Mit taster;83239223;;2997;Ud;1;2015-05-12;0;0000-00-00
1124;,;4;Interruptor Automatico;5SY7 410-7;;2384;Ud;1;2015-05-12;0;0000-00-00
1125;,;4;Limitador de sobre tension;3RT1916-1BD00;;2416;Ud;1;2015-05-12;0;0000-00-00
1126;,;4;Interruptor Automatico, C 10/4POL/40kA, ~400V.;5SY8410-7;;2360;Ud;1;2015-05-12;0;0000-00-00
1127;,;4;Modulo IM 151-7, CPU;6ES7 151-7AA20-0AB0;;2437;Ud;1;2015-05-12;0;0000-00-00
1128;,;4;Accesorio para Interrptor;3VL9800-2AC00;;2466;Ud;1;2015-05-12;0;0000-00-00
1129;,;4;Interruptor Automatico, C 40/4POL/25kA, ~400V.;5SY8440-7;;2398;Ud;1;2015-05-12;0;0000-00-00
1130;,;4;Cerradura de Seguridad de 1.2 Nm HF Security;IM 178C;;1942;Ud;1;2015-05-12;0;0000-00-00
1131;,;4;Grapas KBL-125;KBL-125;;2033;Ud;1;2015-05-12;0;0000-00-00
1132;,;4;Sonda;PT100;;3343;Ud;1;2015-05-12;0;0000-00-00
1133;,;4;Interruptor Automatico/Disjuntor, 7--10A / 50Hz. / 130A;3RV1021-1JA10;;2378;Ud;1;2015-05-12;0;0000-00-00
1134;,;4;Tarjeta Simatic Salida Digitales, 4DO. 6ES7132-4BD02-0AA0;6ES7132-4BD02-0AA0;;4948;Ud;1;2015-05-12;0;0000-00-00
1135;,;4;Interruptor Automatico / Disjuntor, 2,2 - 3,2A/ 50HZ.;3RV1021-1DA10;;2379;Ud;1;2015-05-12;0;0000-00-00
1136;,;4;Connecting Material CAPDIS S2+;81890503;;2979;Ud;1;2015-05-12;0;0000-00-00
1137;,;4;S7 MICRO MEMORY CARD, 64KB;6ES7953-8LF20-0AA0;;4943;Ud;1;2015-05-12;0;0000-00-00
1138;,;4;Interruptor Automatico, C 1/1+N / 70kA, ~230V.;5SY8501-7;;2943;Ud;1;2015-05-12;0;0000-00-00
1139;,;4;Tornillos Varios;805794C00;;2477;Ud;1;2015-05-12;0;0000-00-00
1140;,;4;Jumper 1x35;30413 G19/M02;;2413;Ud;1;2015-05-12;0;0000-00-00
1141;,;4;Limitador de Sobretensión DC, 170V?.150V;3RT1916-1JL00;;2417;Ud;1;2015-05-12;0;0000-00-00
1142;,;2;"Tornillo 1' 1/4"" X 3/8""";MS-SEN-HIE-0035;;2991;Ud;1;2015-05-12;0;0000-00-00
1143;,;4;Grapas KLK;KM 100;;3219;Ud;1;2015-05-12;0;0000-00-00
1144;,;2;Fusible 4 mm?;IEC 60947-7-2;;2350;Ud;1;2015-05-12;0;0000-00-00
1145;,;2;Tornillo M8 x 1;MS-SEN-HIE-0029;;2653;Ud;1;2015-05-12;0;0000-00-00
1146;,;4;Conectores Profibus;6ES7 972-0BB51-0XA0;;2324;Ud;1;2015-05-12;0;0000-00-00
1147;,;4;Interruptor Automatico/Disjuntor, 7--10A / 50Hz. / 130A;3RV1021-1CA10;;2377;Ud;1;2015-05-12;0;0000-00-00
1148;,;4;Fusible Rectificador de Batería de Red.;EN 60269-2-1 A10;;2357;Ud;1;2015-05-12;0;0000-00-00
1149;,;4;Grapas KX 100;KX 100;;2034;Ud;1;2015-05-12;0;0000-00-00
1150;,;4;Fusible Rectificador de Batería de Cargado.;IEC 60269-2-1 A6;;2356;Ud;1;2015-05-12;0;0000-00-00
1151;,;4;Terminal  ;MC2E-2E BT120;;2009;Ud;1;2015-05-12;0;0000-00-00
1152;,;4;Fusible Rectificador de Batería de Salida.;EN 60269-2-1 A16;;2358;Ud;1;2015-05-12;0;0000-00-00
1153;,;3;LED-Lamps BA9s, LED BA9S ( 22-32V DC, yellow );3SB1902-4BJ;;5014;Ud;1;2015-05-12;0;0000-00-00
1154;,;4;Grapas KLK;KBL-25;;1981;Ud;1;2015-05-12;0;0000-00-00
1155;,;4;Grapa TK-50T;TK-50T;;2032;Ud;1;2015-05-12;0;0000-00-00
1156;,;4;Indicador de Voltaje Tipo HR-ST;2908783;;2482;Ud;1;2015-05-12;0;0000-00-00
1157;,;4;Circuit Accessory 26WD;6GK1901-1BB10-2AE0;;2323;Ud;1;2015-05-12;0;0000-00-00
1158;,;4;Etiqueta Destacavel ;LZS:PT17040;;2347;Ud;1;2015-05-12;0;0000-00-00
1159;,;4;Punta sin Aislar 50 sqmm 2-1/0 AWG, Ref. A10-P25;2221990;;2454;Ud;1;2015-05-12;0;0000-00-00
1160;,;4;Led BA9s;3SB3901-1CA;;2414;Ud;1;2015-05-12;0;0000-00-00
1161;,;4;Tapa Borna Tipo D-UK 16;D-UK 16;;2471;Ud;1;2015-05-12;0;0000-00-00
1162;,;4;Terminales;CAA-240-M12;;2013;Ud;1;2015-05-12;0;0000-00-00
1163;,;4;Bloque de Contactos;3SB3 420-0B;;2328;Ud;1;2015-05-12;0;0000-00-00
1164;,;4;Contacto Auxiliar;3SB 3400-0J;;2333;Ud;1;2015-05-12;0;0000-00-00
1165;,;4;Bloque de Contacto;3SB3 420-0C;;2330;Ud;1;2015-05-12;0;0000-00-00
1166;,;4;Prensa Estopa;PG13.5;;1980;Ud;1;2015-05-12;0;0000-00-00
1167;,;4;Wickmann Fuse 5 x 20 mm/ 250V AC;IEC 60127-2/3;;2998;Ud;1;2015-05-12;0;0000-00-00
1168;,;4;TERMINAL CU 185-12;A37;;2015;Ud;1;2015-05-12;0;0000-00-00
1169;,;4;A06-M5;A06-M5;;5129;Ud;1;2015-05-12;0;0000-00-00
1170;,;4;Tapa Borna Tipo TS-K;TS-K;;2467;Ud;1;2015-05-12;0;0000-00-00
1171;,;4;Tapa Borna Tipo TS-KK 3;TS-KK 3;;2468;Ud;1;2015-05-12;0;0000-00-00
1172;,;4;MANQUERA FLEXIBLE PARA CABLE ;VC 436860;;1966;Mts;1;2015-05-12;0;0000-00-00
1173;,;3;SUGETADORES DE CABLE ó TIERRA DE METAL;;;2623;Ud;1;2015-05-12;0;0000-00-00
1174;,;4;Tapa Borna Tipo D-URTK;D-URTK;;2470;Ud;1;2015-05-12;0;0000-00-00
1175;,;4;Tapa Borna Tipo D-UK 4/10;D-UK 4/10;;2469;Ud;1;2015-05-12;0;0000-00-00
1176;,;4;Tapa Borna Tipo D-UK 2.5;D-UK 2.5;;2474;Ud;1;2015-05-12;0;0000-00-00
1177;,;4;Cable de Alta Seguridad de 1x1 mm Azul;MS-SET-CAB-0002;;1936;Mts;1;2015-05-12;0;0000-00-00
1178;,;4;Cable de 1x10 mm Marrón;MS-SET-CAB-0001;;1935;Mts;1;2015-05-12;0;0000-00-00
1179;,;4;Fusible Modulo de Diagnostico Control Local;03.40.15-0;;3008;Ud;1;2015-05-12;0;0000-00-00
1180;,;4;Tapas Bornas Tipo ATP-UK;ATP-UK;;2472;Ud;1;2015-05-12;0;0000-00-00
1181;,;4;Arandela  Aislado de 25 sqmm 4 AWG Ref ANE 5-M12;2418550;;2303;Ud;1;2015-05-12;0;0000-00-00
1182;,;4;Punta Aislado 35 sqmm 2 AWG Ref. ANE 7-P20;2422360;;2452;Ud;1;2015-05-12;0;0000-00-00
1183;,;4;Accesorios Escuadra Fijación Universal;8PQ9400-0BA01;;2301;Ud;1;2015-05-12;0;0000-00-00
1184;,;4;Tapa Borna Tipo D-UK 2.5 BU;D-UK 2.5 BU;;2473;Ud;1;2015-05-12;0;0000-00-00
1185;,;4;Punta Aislado 70 SQMM 1/0 - 2/0 AWG Ref. A14-P30;2241730;;2448;Ud;1;2015-05-12;0;0000-00-00
1186;,;4;Punta Aislado GK-P12;2145230;;2449;Ud;1;2015-05-12;0;0000-00-00
1187;,;4;Tapón de Cierre;8PQ 2000-0BA02;;2475;Ud;1;2015-05-12;0;0000-00-00
1188;,;4;Punta Aislado 25 sqmm 4 AWG ?Ref. ANE 5-P16;2418560;;2446;Ud;1;2015-05-12;0;0000-00-00
1189;,;4;Punta Aislado 10 sqmm 8 AWG Ref. ANE2-M12;2408845;;2447;Ud;1;2015-05-12;0;0000-00-00
1190;,;4;Punta Aislado 16 sqmm 6 AWG Ref. ANE 3-P14;2415860;;2451;Ud;1;2015-05-12;0;0000-00-00
1191;,;2;Terminal 25-12;MS-SEN-HIE-0013;;2635;Ud;1;2015-05-12;0;0000-00-00
1192;,;4;Conectores de Alambres.;RP-PP14;;2457;Ud;1;2015-05-12;0;0000-00-00
1193;,;4;Punta Aislado 10 sqmm 8 AWG ?Ref.ANE 2-P12;2408850;;2450;Ud;1;2015-05-12;0;0000-00-00
1194;,;2;USB 2.0 TO IDE & SATA ADAPTER CABLE;DA-70148 VPR 2-0;;2670;Ud;1;2015-05-12;0;0000-00-00
1195;,;2;PROTOLIN-connecting sleeve PV;4117;;2597;Ud;1;2015-05-12;0;0000-00-00
1196;,;2;CABLE DE RED;K5512.2;;2535;Ud;1;2015-05-12;0;0000-00-00
1197;,;2;Kabelverschraubung M. Anschluss;C25195-A17-A23;;3332;Ud;1;2015-05-12;0;0000-00-00
1198;,;2;2-layer motorrelays;V25437-A1001-A2;;2577;Ud;1;2015-05-12;0;0000-00-00
1199;,;2;P/S Plattform;P56301;;2600;Ud;1;2015-05-12;0;0000-00-00
1200;,;2;Microsens;100 BASE-FX/100BASE-TX;;2579;Ud;1;2015-05-12;0;0000-00-00
1201;,;2;Cable de conexion;V25132-M1185-A140-1;;2527;Ud;1;2015-05-12;0;0000-00-00
1202;,;2;HDD Sata 160GB Festplatte;L25010-A2-A795;;2552;Ud;1;2015-05-12;0;0000-00-00
1203;,;2;NIPPELSTUTZEN PG29;C25195-A17-A9;;2693;Ud;1;2015-05-12;0;0000-00-00
1204;,;2;CONTACTOR;VS-PP-F-RJ45-CAT6;;2679;Ud;1;2015-05-12;0;0000-00-00
1205;,;2;GROUND SWITH;61985464-040;;2995;Ud;1;2015-05-12;0;0000-00-00
1206;,;2;Connecting Cable;V25132-M959-C300-1;;2722;Ud;1;2015-05-12;0;0000-00-00
1207;,;2;Disipador de Corriente Estática;2101.751.32;;2871;Ud;1;2015-05-12;0;0000-00-00
1208;,;2;Cable de conexion;V25132-M1195-A100-1;;2899;Ud;1;2015-05-12;0;0000-00-00
1209;,;2;Cable de redes;K5512.30;;2532;Ud;1;2015-05-12;0;0000-00-00
1210;,;4;Jumper Simplex de 10m;7 NACH 874-1;;2569;Ud;1;2015-05-12;0;0000-00-00
1211;,;2;Terminales;SC-70;;3338;Ud;1;2015-05-12;0;0000-00-00
1212;,;2;TERMINAL;41504;;3340;Ud;1;2015-05-12;0;0000-00-00
1213;,;2;FUSIBLE TIPO NH 250A/500V;R1215600;;2701;Ud;1;2015-05-12;0;0000-00-00
1214;,;2;LIMITADOR DE TENSION CON CABLE DE 50MM;8WL6503-1A;;2560;Ud;1;2015-05-12;0;0000-00-00
1215;,;2;Cable de conexion;V25132-M1195-A10-1;;2900;Ud;1;2015-05-12;0;0000-00-00
1216;,;2;Tarugo Plastico Verde 1/4x2;MS-SEN-PLA-0016;;2631;Ud;1;2015-05-12;0;0000-00-00
1217;,;4;Jumper Duplex de 20m;IEC 874-1;;2568;Ud;1;2015-05-12;0;0000-00-00
1218;,;2;Cable de redes;K5513.2;;2531;Ud;1;2015-05-12;0;0000-00-00
1219;,;4;Jumper Simplex de 2m;7 NACH 874-1;;2572;Ud;1;2015-05-12;0;0000-00-00
1220;,;2;CONECTOR PARA CIRCUITO DE VIA;V25132-X-A195-4;;2678;Ud;1;2015-05-12;0;0000-00-00
1221;,;2;CABLE DE REDE;K5513-10;;2530;Ud;1;2015-05-12;0;0000-00-00
1222;,;2;Jumper Simplex de 1m;IEC 874-1;;2571;Ud;1;2015-05-12;0;0000-00-00
1223;,;2;CABLE DE REDE;K5512-20;;2533;Ud;1;2015-05-12;0;0000-00-00
1224;,;3;C25195-A17-A24;C25195-A17-A24;;2692;Ud;1;2015-05-12;0;0000-00-00
1225;,;2;Cartucho Fusible;3NA3 817;;2539;Ud;1;2015-05-12;0;0000-00-00
1226;,;2;CARTUCHO FUSIBLE;3NA3822;;2540;Ud;1;2015-05-12;0;0000-00-00
1227;,;3;L25010-A1-R956;L25010-A1-R956;;2677;Ud;1;2015-05-12;0;0000-00-00
1228;,;2;Cable de conexion;V25132-M1195-A25-1;;2901;Ud;1;2015-05-12;0;0000-00-00
1229;,;2;Panel Conexión Contadores de Ejes;V25131-A1-A403-2;;2675;Ud;1;2015-05-12;0;0000-00-00
1230;,;2;Cable de redes L=20mts.;K5513.20;;2529;Ud;1;2015-05-12;0;0000-00-00
1231;,;2;Jumper Simplex de 15m;IEC 874-1;;2570;Ud;1;2015-05-12;0;0000-00-00
1232;,;2;Manguera Termocontractil;HSTTV38-Y;;2685;Ud;1;2015-05-12;0;0000-00-00
1233;,;2;Manguera Termocontractil;HSTTV75-C;;2683;Mts;1;2015-05-12;0;0000-00-00
1234;,;2;Manguera Termocontractil;HSTTV100-C;;2684;Mts;1;2015-05-12;0;0000-00-00
1235;,;2;COMPLEMENTO DE ABRAZADERA BUQ 26/28;;;2547;Ud;1;2015-05-12;0;0000-00-00
1236;,;2;Fusible;286-101/003-000;;2557;Ud;1;2015-05-12;0;0000-00-00
1237;,;3;DESCONOCIDO;DESCONOCIDO;;2548;Ud;1;2015-05-12;0;0000-00-00
1238;,;2;Cable de 18m Azul;MS-SEN-CBL-0001;;2523;Mts;1;2015-05-12;0;0000-00-00
1239;,;2;NIPPELSTUTZEN PG21;C25195-A17-A8-02;;2691;Ud;1;2015-05-12;0;0000-00-00
1240;,;2;Placa Aislante 9x18cm;MS-SEN-PLA-0010;;2590;Ud;1;2015-05-12;0;0000-00-00
1241;,;2;Complemento de Abrazadera BUQ 18/20;MS-SEN-PLA-0004;;2546;Ud;1;2015-05-12;0;0000-00-00
1242;,;2;Conector 18-22;C24195-Z6-C113;;2550;Ud;1;2015-05-12;0;0000-00-00
1243;,;2;BUJE PLASTICO AISLANT P/MOTOR DE AGUJA 1 1/2X3/4;;;2512;Ud;1;2015-05-12;0;0000-00-00
1244;,;2;Manguera Termocontractil;HSTTV05-Y;;2686;Ud;1;2015-05-12;0;0000-00-00
1245;,;2;ARANDELA DE 1 1/4 P/TAPA PLASTICA DE MOTOR DE AGUJA;;;4989;Ud;1;2015-05-12;0;0000-00-00
1246;,;2;S250-12R;S250-12R;;2642;Ud;1;2015-05-12;0;0000-00-00
1247;,;2;Cable  Negro;MS-SEN-CBL-0002;;2524;Mts;1;2015-05-12;0;0000-00-00
